선수명,생년월일,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
정수빈,1990-10-07,2020,두산,30,CF,141,559,490,84,146,17,8,5,194,59,15,6,55,2,3,56,10,7,5,0.298,0.368,0.396,0.764,0.348,104.2,2.95,1.48
정수빈,1990-10-07,2021,두산,31,CF,104,351,313,50,81,19,4,3,117,37,12,7,29,3,1,50,7,4,2,0.259,0.326,0.374,0.700,0.325,91.6,1.47,-0.07
정수빈,1990-10-07,2022,두산,32,CF,127,455,405,58,105,12,4,3,134,41,15,8,39,1,1,56,2,6,4,0.259,0.323,0.331,0.654,0.303,85.3,1.13,0.81
정수빈,1990-10-07,2023,두산,33,CF,125,534,456,66,129,14,10,2,169,32,30,4,57,7,1,57,2,12,2,0.283,0.370,0.371,0.740,0.345,108.2,3.38,1.16
김상수,1990-03-23,2014,삼성,24,SS,128,493,427,74,123,20,8,5,174,63,53,6,41,7,1,77,7,10,8,0.288,0.354,0.407,0.762,0.339,86.9,3.16,1.40
김상수,1990-03-23,2015,삼성,25,SS,132,518,449,67,125,30,4,8,187,63,26,5,43,6,0,56,9,13,7,0.278,0.345,0.416,0.761,0.335,89.9,2.78,1.24
김상수,1990-03-23,2016,삼성,26,SS,105,401,358,56,97,13,0,3,119,38,6,4,23,8,0,39,9,8,4,0.271,0.326,0.332,0.658,0.304,64.5,0.40,-1.19
김상수,1990-03-23,2017,삼성,27,SS,42,154,144,17,38,7,0,3,54,13,1,1,5,1,0,26,4,3,1,0.264,0.291,0.375,0.666,0.291,62.8,-0.07,-0.76
김상수,1990-03-23,2018,삼성,28,SS,122,499,453,63,119,13,1,10,164,50,12,9,27,8,0,91,11,8,3,0.263,0.314,0.362,0.676,0.299,67.1,0.44,-1.49
김상수,1990-03-23,2019,삼성,29,2B,129,543,468,76,127,20,2,5,166,38,21,3,50,15,1,67,14,6,4,0.271,0.358,0.355,0.712,0.334,100.0,2.98,-1.97
김상수,1990-03-23,2020,삼성,30,2B,120,471,404,71,123,18,3,5,162,47,10,3,55,8,1,55,16,2,2,0.304,0.397,0.401,0.798,0.372,118.5,3.27,0.76
김상수,1990-03-23,2021,삼성,31,2B,132,496,429,46,101,17,1,3,129,42,4,2,52,3,0,51,14,8,4,0.235,0.320,0.301,0.620,0.298,71.7,0.38,-1.26
김상수,1990-03-23,2022,삼성,32,SS,72,260,235,30,59,11,0,2,76,29,2,1,18,1,0,44,6,4,2,0.251,0.305,0.323,0.628,0.291,75.2,0.56,-0.79
김상수,1990-03-23,2023,KT,33,SS,120,475,411,50,110,16,1,1,131,50,5,6,50,3,0,63,9,8,3,0.268,0.349,0.319,0.668,0.319,89.6,1.71,-0.55
마차도,1992-02-22,2020,롯데,28,SS,144,560,486,79,136,31,1,12,205,67,15,1,54,8,2,60,20,4,8,0.280,0.356,0.422,0.778,0.351,102.5,3.24,1.71
마차도,1992-02-22,2021,롯데,29,SS,134,539,466,83,130,21,1,5,168,58,8,5,58,4,1,65,8,4,7,0.279,0.359,0.361,0.719,0.341,98.3,2.55,-0.66
박정권,1981-07-21,2014,SK,33,1B,120,499,452,81,140,33,2,27,258,109,7,9,41,2,2,106,6,0,4,0.310,0.367,0.571,0.938,0.401,130.7,3.20,3.49
박정권,1981-07-21,2015,SK,34,1B,124,494,438,66,123,23,0,21,209,70,3,3,46,4,1,119,9,4,2,0.281,0.353,0.477,0.830,0.364,113.0,1.79,-0.40
박정권,1981-07-21,2016,SK,35,1B,125,468,422,59,117,17,3,18,194,59,4,0,35,5,0,99,7,2,4,0.277,0.337,0.460,0.797,0.353,95.5,0.84,1.68
박정권,1981-07-21,2017,SK,36,1B,118,345,305,37,78,14,1,16,142,51,1,1,30,5,0,78,4,0,5,0.256,0.328,0.466,0.793,0.344,96.3,0.59,0.28
박정권,1981-07-21,2018,SK,37,1B,14,31,29,4,5,0,0,2,11,6,0,0,2,0,0,9,0,0,0,0.172,0.226,0.379,0.605,0.256,33.8,-0.18,-0.11
박정권,1981-07-21,2019,SK,38,1B,18,37,32,5,6,1,0,1,10,5,0,0,5,0,0,11,0,0,0,0.188,0.297,0.313,0.610,0.291,69.5,-0.03,-0.63
마틴,1995-09-05,2023,NC,28,CF,105,451,391,50,111,19,2,16,182,79,14,3,51,1,2,96,7,0,8,0.284,0.361,0.465,0.827,0.377,129.3,3.23,0.71
박동원,1990-04-07,2014,넥센,24,C,76,198,174,32,44,7,2,6,73,26,0,0,13,5,0,41,7,5,1,0.253,0.321,0.420,0.741,0.323,75.0,0.77,-0.72
박동원,1990-04-07,2015,넥센,25,C,127,443,379,47,101,12,1,14,157,61,0,0,37,9,0,93,4,10,8,0.266,0.340,0.414,0.754,0.332,86.6,1.48,0.86
박동원,1990-04-07,2016,넥센,26,C,127,454,411,44,102,25,1,14,171,70,3,1,27,7,0,93,18,6,3,0.248,0.304,0.416,0.720,0.317,71.1,0.85,-1.14
박동원,1990-04-07,2017,넥센,27,C,103,284,256,33,69,9,0,11,111,39,2,1,17,3,0,56,9,6,2,0.270,0.320,0.434,0.754,0.325,86.6,0.92,-0.26
박동원,1990-04-07,2018,넥센,28,C,39,128,117,19,29,3,0,6,50,17,0,0,9,0,1,25,3,2,0,0.248,0.302,0.427,0.729,0.308,75.6,0.39,-0.29
박동원,1990-04-07,2019,키움,29,C,112,361,317,50,94,15,1,10,141,55,1,0,34,2,0,56,10,7,1,0.297,0.367,0.445,0.812,0.367,125.5,2.94,1.37
박동원,1990-04-07,2020,키움,30,C,112,372,324,45,81,21,0,12,138,50,0,0,38,6,0,68,10,2,2,0.250,0.338,0.426,0.764,0.345,104.4,2.24,0.23
박동원,1990-04-07,2021,키움,31,C,131,481,413,61,103,21,0,22,190,83,2,0,53,7,0,114,12,5,3,0.249,0.342,0.460,0.803,0.364,120.5,3.09,1.29
박동원,1990-04-07,2022,"키움,KIA",32,C,123,447,385,52,93,21,0,18,168,57,1,0,45,9,4,95,9,7,1,0.242,0.334,0.436,0.771,0.344,111.5,2.94,-0.80
박동원,1990-04-07,2023,LG,33,C,128,472,405,53,101,17,1,20,180,73,0,1,46,6,3,89,7,8,7,0.249,0.330,0.444,0.774,0.346,114.8,3.25,0.89
최원준,1997-03-23,2016,KIA,19,RF,14,25,24,5,11,1,0,1,15,4,1,1,0,0,0,3,0,1,0,0.458,0.458,0.625,1.083,0.467,168.8,0.35,0.49
최원준,1997-03-23,2017,KIA,20,3B,72,174,156,27,48,15,0,3,72,27,3,2,10,2,0,20,2,3,3,0.308,0.351,0.462,0.812,0.352,102.7,0.56,0.33
최원준,1997-03-23,2018,KIA,21,SS,101,331,302,46,82,14,1,4,110,32,10,4,20,4,0,58,4,4,1,0.272,0.324,0.364,0.688,0.308,73.7,0.28,1.02
최원준,1997-03-23,2019,KIA,22,3B,90,255,232,33,46,11,3,1,66,18,8,4,16,4,0,51,4,2,1,0.198,0.261,0.284,0.545,0.256,46.1,-0.66,-1.60
최원준,1997-03-23,2020,KIA,23,CF,123,412,359,72,117,16,6,2,151,35,14,3,33,6,0,35,1,9,5,0.326,0.387,0.421,0.808,0.365,113.4,2.50,2.31
최원준,1997-03-23,2021,KIA,24,RF,143,668,589,82,174,21,6,4,219,44,40,13,61,11,0,68,7,4,3,0.295,0.371,0.372,0.742,0.354,108.6,3.14,1.24
최원준,1997-03-23,2023,KIA,26,1B,67,274,238,37,60,11,2,1,78,23,13,5,31,0,0,39,5,5,0,0.252,0.338,0.328,0.666,0.316,90.1,0.69,0.53
이승엽,1976-08-18,2014,삼성,38,DH,127,548,506,83,156,30,0,32,282,101,5,1,40,0,3,77,10,0,2,0.308,0.358,0.557,0.915,0.393,118.3,2.42,3.39
이승엽,1976-08-18,2015,삼성,39,DH,122,522,470,87,156,28,1,26,264,90,2,1,40,6,2,71,10,0,6,0.332,0.387,0.562,0.949,0.412,140.4,3.14,2.52
이승엽,1976-08-18,2016,삼성,40,DH,142,623,542,91,164,32,2,27,281,118,5,2,65,8,1,89,7,0,8,0.303,0.380,0.518,0.899,0.396,123.1,2.62,2.49
이승엽,1976-08-18,2017,삼성,41,DH,135,533,472,65,132,30,5,24,244,87,1,1,47,6,6,85,7,0,8,0.280,0.347,0.517,0.864,0.367,111.1,1.16,1.93
서동욱,1984-03-21,2014,넥센,30,LF,39,41,34,2,5,1,0,0,6,0,1,0,3,1,0,12,1,3,0,0.147,0.237,0.176,0.413,0.196,-6.2,-0.35,-0.34
서동욱,1984-03-21,2015,넥센,31,2B,55,118,103,14,24,5,0,3,38,15,0,0,11,3,0,45,1,1,0,0.233,0.325,0.369,0.694,0.317,77.3,0.10,-0.36
서동욱,1984-03-21,2016,KIA,32,2B,124,485,411,73,120,30,3,16,204,67,9,4,60,5,1,108,8,6,3,0.292,0.386,0.496,0.883,0.389,118.1,3.13,3.07
서동욱,1984-03-21,2017,KIA,33,1B,125,366,319,49,90,21,1,7,134,48,1,1,33,3,0,86,5,8,3,0.282,0.352,0.420,0.772,0.339,93.9,0.58,1.08
서동욱,1984-03-21,2018,KIA,34,1B,32,56,49,3,10,3,0,0,13,2,0,0,5,1,0,15,1,0,1,0.204,0.286,0.265,0.551,0.260,42.0,-0.23,-0.44
양석환,1991-07-15,2015,LG,24,3B,125,384,358,36,93,22,1,8,141,48,6,6,18,0,2,75,6,5,3,0.260,0.293,0.394,0.687,0.300,72.5,-0.52,-0.32
양석환,1991-07-15,2016,LG,25,1B,80,215,203,24,56,10,1,6,86,37,3,0,6,1,0,48,1,3,2,0.276,0.297,0.424,0.721,0.315,74.9,0.06,0.96
양석환,1991-07-15,2017,LG,26,3B,132,496,445,62,117,27,3,14,192,83,3,7,38,6,2,93,13,2,5,0.263,0.326,0.431,0.757,0.331,93.5,1.15,-0.65
양석환,1991-07-15,2018,LG,27,3B,140,519,483,53,127,27,0,22,220,82,2,2,24,6,0,81,9,1,5,0.263,0.303,0.455,0.759,0.324,89.6,1.37,0.37
양석환,1991-07-15,2020,LG,29,3B,40,132,118,8,29,5,0,3,43,13,0,0,10,2,0,25,1,2,0,0.246,0.315,0.364,0.680,0.310,82.5,0.18,-0.75
양석환,1991-07-15,2021,두산,30,1B,133,546,488,66,133,22,0,28,239,96,2,3,42,9,2,136,10,0,7,0.273,0.337,0.490,0.827,0.373,130.3,3.10,1.93
양석환,1991-07-15,2022,두산,31,1B,107,446,406,58,99,14,1,20,175,51,1,0,32,7,3,101,3,0,1,0.244,0.309,0.431,0.741,0.334,113.0,1.57,0.05
양석환,1991-07-15,2023,두산,32,1B,128,535,482,67,132,22,0,21,217,81,4,0,37,6,2,122,9,0,10,0.274,0.327,0.450,0.777,0.353,121.3,2.22,1.06
칸투,1982-01-30,2014,두산,32,1B,111,419,376,56,116,25,1,18,197,72,1,0,34,7,0,85,11,0,2,0.309,0.375,0.524,0.899,0.395,134.8,3.10,1.85
하주석,1994-02-25,2015,한화,21,SS,4,11,10,3,3,0,0,0,3,1,0,0,1,0,0,4,0,0,0,0.300,0.364,0.300,0.664,0.322,77.4,0.13,-0.03
하주석,1994-02-25,2016,한화,22,SS,115,441,405,58,113,21,1,10,166,57,5,7,18,9,1,115,3,8,1,0.279,0.323,0.410,0.733,0.326,77.1,1.00,0.90
하주석,1994-02-25,2017,한화,23,SS,111,470,432,69,123,18,8,11,190,52,7,6,23,5,0,83,6,9,1,0.285,0.328,0.440,0.767,0.333,89.3,1.48,1.11
하주석,1994-02-25,2018,한화,24,SS,141,517,484,67,123,20,3,9,176,52,14,12,28,4,0,130,7,1,0,0.254,0.300,0.364,0.664,0.296,64.3,0.26,-1.46
하주석,1994-02-25,2019,한화,25,SS,5,20,19,3,5,2,0,0,7,2,0,0,0,0,0,4,1,1,0,0.263,0.263,0.368,0.632,0.273,60.5,0.04,-0.51
하주석,1994-02-25,2020,한화,26,SS,72,281,262,22,75,11,0,2,92,32,4,1,13,2,0,66,3,2,2,0.286,0.323,0.351,0.674,0.312,81.0,0.83,-0.50
하주석,1994-02-25,2021,한화,27,SS,138,594,525,84,143,27,3,10,206,68,23,6,51,10,1,135,9,5,3,0.272,0.346,0.392,0.739,0.345,104.4,3.09,-1.37
하주석,1994-02-25,2022,한화,28,SS,125,483,444,50,115,18,2,5,152,58,20,6,31,3,1,126,4,2,3,0.259,0.310,0.342,0.652,0.303,84.5,1.38,-0.21
하주석,1994-02-25,2023,한화,29,SS,25,38,35,4,4,1,0,0,5,2,0,0,2,1,0,10,0,0,0,0.114,0.184,0.143,0.327,0.169,-10.2,-0.28,-0.36
박세혁,1990-01-09,2016,두산,26,C,87,210,172,26,36,5,1,5,58,23,2,2,22,2,0,45,1,11,3,0.209,0.302,0.337,0.639,0.281,51.9,0.04,-0.36
박세혁,1990-01-09,2017,두산,27,C,97,237,201,41,57,8,0,5,80,26,2,1,19,5,0,44,1,8,4,0.284,0.354,0.398,0.752,0.329,91.4,1.19,0.25
박세혁,1990-01-09,2018,두산,28,C,89,194,170,37,48,12,0,3,69,22,5,0,16,4,0,55,0,3,1,0.282,0.356,0.406,0.762,0.337,95.0,1.26,-0.66
박세혁,1990-01-09,2019,두산,29,C,137,505,441,58,123,19,9,4,172,63,8,2,41,7,1,68,5,10,6,0.279,0.346,0.390,0.736,0.334,101.6,3.09,1.02
박세혁,1990-01-09,2020,두산,30,C,124,423,360,47,97,18,2,4,131,51,5,3,35,12,0,45,7,9,7,0.269,0.348,0.364,0.712,0.326,90.7,1.76,1.06
박세혁,1990-01-09,2021,두산,31,C,96,270,237,25,52,12,0,0,64,30,4,2,22,5,0,43,6,3,3,0.219,0.296,0.270,0.566,0.275,57.8,0.24,-1.05
박세혁,1990-01-09,2022,두산,32,C,128,402,351,33,87,13,1,3,111,41,2,2,33,6,1,71,4,8,4,0.248,0.320,0.316,0.636,0.295,80.4,1.29,-1.26
박세혁,1990-01-09,2023,NC,33,C,79,260,222,31,47,9,3,4,74,27,1,1,29,4,0,40,3,4,1,0.212,0.313,0.333,0.646,0.304,80.5,0.84,-1.21
이형종,1989-06-07,2016,LG,27,LF,61,147,124,14,35,4,2,1,46,14,1,0,15,2,0,20,3,5,1,0.282,0.366,0.371,0.737,0.335,83.6,0.00,-0.16
이형종,1989-06-07,2017,LG,28,LF,128,434,377,57,100,18,0,9,145,44,11,6,40,11,0,73,7,4,2,0.265,0.351,0.385,0.736,0.334,94.2,1.46,0.00
이형종,1989-06-07,2018,LG,29,CF,118,485,437,83,138,27,0,13,204,42,6,4,31,12,0,82,6,5,0,0.316,0.377,0.467,0.844,0.370,117.8,3.05,2.16
이형종,1989-06-07,2019,LG,30,LF,120,482,419,56,120,24,1,13,185,63,6,5,42,10,1,78,9,1,10,0.286,0.358,0.442,0.799,0.363,125.5,3.02,0.34
이형종,1989-06-07,2020,LG,31,RF,81,323,287,41,85,17,2,17,157,50,1,0,27,7,1,61,7,0,2,0.296,0.368,0.547,0.916,0.401,146.4,2.72,0.05
이형종,1989-06-07,2021,LG,32,DH,90,281,239,32,52,11,0,10,93,34,3,1,34,7,1,65,10,1,0,0.218,0.332,0.389,0.721,0.338,104.8,0.93,-2.58
이형종,1989-06-07,2022,LG,33,DH,26,63,53,3,14,3,0,0,17,7,0,0,5,1,0,10,0,1,3,0.264,0.323,0.321,0.643,0.296,80.5,0.03,0.27
이형종,1989-06-07,2023,키움,34,RF,99,374,316,35,68,22,1,3,101,37,0,0,39,14,2,78,11,3,2,0.215,0.326,0.320,0.646,0.309,85.1,0.22,-1.60
최준석,1983-02-15,2014,롯데,31,DH,121,460,371,54,106,13,0,23,188,90,1,0,81,2,3,88,14,0,6,0.286,0.411,0.507,0.918,0.405,128.0,2.44,3.30
최준석,1983-02-15,2015,롯데,32,DH,144,618,507,78,155,18,1,31,268,109,0,0,108,1,4,134,17,1,1,0.306,0.428,0.529,0.957,0.422,148.0,3.04,4.56
최준석,1983-02-15,2016,롯데,33,DH,116,396,325,49,85,10,0,19,152,70,0,0,64,3,2,102,14,0,4,0.262,0.384,0.468,0.852,0.381,113.9,0.70,1.26
최준석,1983-02-15,2017,롯데,34,DH,125,464,409,43,119,15,0,14,176,82,0,0,49,1,0,89,24,0,5,0.291,0.364,0.430,0.795,0.356,104.4,0.80,2.51
최준석,1983-02-15,2018,NC,35,DH,93,179,153,7,39,3,0,4,54,24,0,0,24,0,0,41,6,0,2,0.255,0.352,0.353,0.705,0.324,84.5,0.09,-0.11
알포드,1994-07-20,2022,KT,28,LF,80,323,283,48,81,19,1,14,144,50,5,1,33,3,3,90,3,0,4,0.286,0.362,0.509,0.871,0.387,139.7,2.47,2.04
알포드,1994-07-20,2023,KT,29,LF,124,510,457,78,130,29,3,14,207,65,15,3,45,6,1,131,5,0,2,0.284,0.355,0.453,0.808,0.373,125.9,2.94,0.69
대니돈,1984-07-20,2016,넥센,32,RF,129,497,417,65,123,33,1,16,206,70,1,0,70,5,4,72,8,1,4,0.295,0.399,0.494,0.893,0.398,123.4,3.03,1.96
대니돈,1984-07-20,2017,넥센,33,1B,20,57,50,5,7,2,0,1,12,2,0,0,7,0,0,16,3,0,0,0.140,0.246,0.240,0.486,0.232,22.2,-0.48,-0.58
피에,1985-02-08,2014,한화,29,CF,119,498,445,61,145,33,2,17,233,92,9,11,41,0,1,60,11,0,12,0.326,0.374,0.524,0.897,0.390,115.7,3.03,4.13
노수광,1990-08-06,2015,KIA,25,CF,10,14,12,2,1,1,0,0,2,1,0,0,2,0,0,7,0,0,0,0.083,0.214,0.167,0.381,0.196,-3.7,-0.10,-0.02
노수광,1990-08-06,2016,KIA,26,RF,77,238,207,43,64,4,2,4,84,30,12,2,20,1,0,46,0,10,0,0.309,0.373,0.406,0.779,0.347,90.9,0.91,0.01
노수광,1990-08-06,2017,"KIA,SK",27,CF,131,425,382,72,109,18,3,6,151,39,16,9,25,9,2,84,3,4,5,0.285,0.340,0.395,0.735,0.327,87.0,1.25,0.20
노수광,1990-08-06,2018,SK,28,CF,135,588,515,93,161,21,8,8,222,53,25,4,48,13,0,86,3,9,3,0.313,0.383,0.431,0.815,0.360,107.9,3.03,3.46
노수광,1990-08-06,2019,SK,29,LF,117,445,388,69,97,16,1,2,121,28,27,10,46,2,0,68,1,9,0,0.250,0.333,0.312,0.644,0.304,81.0,0.58,0.92
노수광,1990-08-06,2020,"SK,한화",30,CF,100,330,291,39,73,10,3,1,92,21,11,7,34,2,2,64,2,2,1,0.251,0.332,0.316,0.649,0.306,76.5,0.22,-0.77
노수광,1990-08-06,2021,한화,31,CF,52,180,160,21,37,7,0,3,53,14,13,1,17,1,0,46,1,2,0,0.231,0.309,0.331,0.640,0.304,76.4,0.30,-0.64
노수광,1990-08-06,2022,한화,32,LF,117,361,315,33,72,18,6,4,114,30,17,6,32,1,1,107,2,10,3,0.229,0.299,0.362,0.661,0.296,80.3,-0.02,-0.45
노수광,1990-08-06,2023,한화,33,LF,30,94,77,6,17,5,0,0,22,4,2,1,13,0,0,27,3,2,2,0.221,0.326,0.286,0.612,0.293,74.9,0.01,-0.83
윤석민,1985-09-04,2014,넥센,29,3B,99,307,281,30,75,12,0,10,117,43,0,0,18,2,0,47,11,4,2,0.267,0.314,0.416,0.730,0.322,72.9,-0.01,0.09
윤석민,1985-09-04,2015,넥센,30,3B,108,418,361,54,106,24,1,14,174,71,3,2,37,8,1,62,16,5,7,0.294,0.366,0.482,0.848,0.370,111.1,1.30,2.38
윤석민,1985-09-04,2016,넥센,31,DH,92,402,341,72,114,15,0,19,186,80,2,3,46,9,3,50,16,0,6,0.334,0.420,0.545,0.966,0.425,141.6,2.96,2.11
윤석민,1985-09-04,2017,"넥센,kt",32,DH,142,586,538,90,168,30,1,20,260,105,0,1,33,8,0,85,24,0,7,0.312,0.357,0.483,0.840,0.368,113.2,2.08,1.26
윤석민,1985-09-04,2018,KT,33,1B,132,509,460,58,127,22,0,19,206,60,4,1,40,4,2,69,17,2,3,0.276,0.337,0.448,0.785,0.340,92.2,0.74,0.31
윤석민,1985-09-04,2019,KT,34,1B,63,178,169,4,39,4,0,2,49,17,0,0,7,0,0,24,4,0,2,0.231,0.258,0.290,0.548,0.256,47.4,-0.68,-1.35
윤석민,1985-09-04,2020,SK,35,3B,34,76,73,4,14,2,0,3,25,12,0,0,2,0,0,12,3,0,1,0.192,0.211,0.342,0.553,0.242,30.9,-0.46,-0.34
김도영,2003-10-02,2022,KIA,19,3B,103,254,224,37,53,11,4,3,81,19,13,3,22,3,0,62,3,4,1,0.237,0.312,0.362,0.674,0.309,88.1,0.72,-0.53
김도영,2003-10-02,2023,KIA,20,3B,71,328,291,60,84,16,5,5,125,39,22,3,32,1,1,56,12,1,3,0.289,0.358,0.430,0.787,0.363,123.6,2.82,-0.23
송광민,1983-06-24,2014,한화,31,3B,103,421,389,52,123,22,2,11,182,58,3,2,26,0,2,73,15,4,2,0.316,0.357,0.468,0.825,0.363,97.8,2.07,1.13
송광민,1983-06-24,2015,한화,32,3B,12,41,37,2,9,2,0,0,11,1,0,0,2,1,0,11,1,1,0,0.243,0.300,0.297,0.597,0.276,48.0,-0.02,-0.25
송광민,1983-06-24,2016,한화,33,3B,116,494,449,80,146,27,2,17,228,83,3,0,28,4,0,86,16,7,6,0.325,0.366,0.508,0.873,0.381,112.3,2.95,2.00
송광민,1983-06-24,2017,한화,34,3B,117,473,437,71,143,26,0,13,208,75,2,3,21,3,1,88,11,4,8,0.327,0.356,0.476,0.832,0.362,108.7,2.71,0.90
송광민,1983-06-24,2018,한화,35,3B,113,460,434,63,129,24,0,18,207,79,4,4,18,4,0,93,13,0,4,0.297,0.328,0.477,0.805,0.346,96.4,1.58,1.16
송광민,1983-06-24,2019,한화,36,3B,122,486,454,50,119,21,0,7,161,51,8,2,21,3,0,91,18,3,5,0.262,0.296,0.355,0.651,0.300,79.8,1.04,-1.60
송광민,1983-06-24,2020,한화,37,3B,94,298,277,31,65,12,0,9,104,43,0,0,14,3,1,69,17,1,3,0.235,0.276,0.375,0.652,0.291,66.5,-0.19,-1.29
김경언,1982-12-07,2014,한화,32,RF,89,355,300,43,94,16,3,8,140,52,1,3,40,4,0,42,8,7,4,0.313,0.397,0.467,0.863,0.382,110.4,1.69,2.49
김경언,1982-12-07,2015,한화,33,RF,107,437,377,58,127,21,1,16,198,78,1,3,50,2,3,89,9,5,3,0.337,0.414,0.525,0.940,0.411,136.4,2.76,4.94
김경언,1982-12-07,2016,한화,34,RF,66,217,182,23,48,6,1,5,71,25,3,0,28,2,0,46,7,2,3,0.264,0.363,0.390,0.753,0.346,90.0,0.26,-0.07
김경언,1982-12-07,2017,한화,35,RF,38,118,105,17,26,7,0,5,48,17,1,0,12,1,0,27,1,0,0,0.248,0.331,0.457,0.788,0.346,96.7,0.27,0.63
박한이,1979-01-28,2014,삼성,35,RF,125,567,472,83,156,22,2,9,209,80,7,6,61,5,1,74,9,24,5,0.331,0.409,0.443,0.852,0.374,108.8,2.74,2.78
박한이,1979-01-28,2015,삼성,36,RF,94,429,367,62,110,17,4,11,168,52,6,6,53,1,0,63,11,7,1,0.300,0.389,0.458,0.846,0.377,118.2,1.93,0.65
박한이,1979-01-28,2016,삼성,37,RF,110,401,349,57,105,21,0,14,168,69,1,0,40,2,2,72,5,6,4,0.301,0.372,0.481,0.854,0.374,109.2,1.57,3.40
박한이,1979-01-28,2017,삼성,38,LF,68,134,118,14,31,9,0,4,52,14,0,0,13,0,2,33,2,2,1,0.263,0.333,0.441,0.774,0.331,88.1,0.22,0.47
박한이,1979-01-28,2018,삼성,39,DH,114,392,342,47,97,16,0,10,143,43,5,3,43,0,2,91,9,6,1,0.284,0.363,0.418,0.781,0.342,95.6,0.59,0.35
박한이,1979-01-28,2019,삼성,40,DH,30,85,74,6,19,3,0,2,28,13,0,0,9,0,0,17,0,1,1,0.257,0.333,0.378,0.712,0.327,93.9,0.10,0.32
손시헌,1980-10-19,2014,NC,34,SS,97,361,307,39,90,20,1,5,127,39,2,1,34,7,0,53,10,5,8,0.293,0.368,0.414,0.782,0.352,96.1,1.90,-0.97
손시헌,1980-10-19,2015,NC,35,SS,140,508,440,56,108,24,2,13,175,58,3,2,36,14,0,66,16,13,5,0.245,0.319,0.398,0.717,0.315,78.6,1.20,0.23
손시헌,1980-10-19,2016,NC,36,SS,110,403,341,36,104,21,2,5,144,39,1,0,38,13,0,48,13,10,1,0.305,0.394,0.422,0.817,0.371,110.3,2.73,1.81
손시헌,1980-10-19,2017,NC,37,SS,124,391,349,32,122,17,1,5,156,45,1,0,16,8,1,44,5,13,5,0.350,0.386,0.447,0.833,0.362,111.0,2.56,-0.01
손시헌,1980-10-19,2018,NC,38,SS,67,150,128,12,24,4,0,2,34,14,2,0,15,5,0,20,3,1,1,0.188,0.295,0.266,0.561,0.266,45.2,-0.16,-0.22
손시헌,1980-10-19,2019,NC,39,SS,68,149,135,17,36,4,1,2,48,10,1,2,5,5,0,23,2,4,0,0.267,0.317,0.356,0.673,0.308,80.6,0.37,-0.79
문성주,1997-02-20,2021,LG,24,LF,31,89,79,11,18,1,0,1,22,10,1,1,7,2,0,15,1,0,1,0.228,0.303,0.278,0.582,0.286,65.3,-0.13,-0.68
문성주,1997-02-20,2022,LG,25,DH,106,390,327,55,99,15,3,6,138,41,9,6,51,3,2,36,13,8,1,0.303,0.401,0.422,0.823,0.375,136.0,2.48,0.48
문성주,1997-02-20,2023,LG,26,LF,126,502,424,75,124,19,4,2,157,52,22,13,63,7,0,32,9,5,3,0.292,0.390,0.370,0.761,0.362,121.4,2.84,0.41
번즈,1990-08-07,2017,롯데,27,2B,116,468,423,71,128,38,0,15,211,57,10,7,29,11,0,100,18,2,3,0.303,0.361,0.499,0.859,0.375,116.2,2.62,0.86
번즈,1990-08-07,2018,롯데,28,2B,133,505,462,80,124,34,5,23,237,64,5,2,33,9,2,133,8,1,0,0.268,0.329,0.513,0.842,0.356,103.2,2.67,0.17
조용호,1989-09-09,2017,SK,28,CF,68,225,191,34,52,7,1,0,61,10,11,2,25,3,0,39,4,6,0,0.272,0.365,0.319,0.685,0.318,81.7,0.40,-0.72
조용호,1989-09-09,2018,SK,29,LF,16,14,13,4,1,0,0,0,1,0,0,1,0,0,0,5,0,1,0,0.077,0.077,0.077,0.154,0.066,-87.9,-0.34,-0.20
조용호,1989-09-09,2019,KT,30,RF,87,211,188,15,55,6,3,0,67,19,3,4,21,0,0,28,0,2,0,0.293,0.364,0.356,0.720,0.339,102.9,0.53,0.17
조용호,1989-09-09,2020,KT,31,LF,132,482,409,73,121,15,0,0,136,32,12,3,64,2,1,83,6,5,2,0.296,0.392,0.333,0.725,0.347,99.8,1.49,1.84
조용호,1989-09-09,2021,KT,32,LF,138,515,428,71,101,14,1,0,117,48,12,9,74,3,0,85,8,5,5,0.236,0.349,0.273,0.622,0.310,77.7,0.39,0.21
조용호,1989-09-09,2022,KT,33,RF,131,531,474,52,146,18,4,3,181,44,5,4,49,3,3,74,3,2,3,0.308,0.374,0.382,0.756,0.352,115.8,2.66,1.99
조용호,1989-09-09,2023,KT,34,RF,55,156,139,15,33,1,0,0,34,6,4,0,17,0,0,22,2,0,0,0.237,0.321,0.245,0.565,0.284,65.6,-0.18,-0.88
브라운,1984-09-10,2015,SK,31,RF,138,539,464,82,121,21,2,28,230,76,5,2,66,7,4,127,12,0,2,0.261,0.360,0.496,0.856,0.374,118.8,2.61,3.05
김성현,1987-03-09,2014,SK,27,SS,122,476,398,73,113,20,1,5,150,43,6,3,55,7,0,51,7,10,6,0.284,0.376,0.377,0.752,0.345,94.8,2.56,-0.20
김성현,1987-03-09,2015,SK,28,SS,129,449,397,49,118,20,0,8,162,48,1,4,31,7,0,42,14,12,2,0.297,0.357,0.408,0.765,0.341,97.3,2.15,0.15
